Palabra;Grupo;Entidad;Frecuencia;Porcentaje;Pareto;Polaridad;Negativa;Neutra;Positiva;Puntuacion;Critica;Molestia;Duda;Disgusto;Miedo;Alegria;Tristeza;Sorpresa;Confianza
imperfecciones;PERFECTO;;1;0,00%;2;;;;;;;;;;;;;;
ponerne;;;1;0,00%;;;;;;;;;;;;;;;
ponernos;;;1;0,00%;;;;;;;;;;;;;;;
ponero;;;1;0,00%;;;;;;;;;;;;;;;
pong;;;1;0,00%;;;;;;;;;;;;;;;
pongala;;;1;0,00%;;;;;;;;;;;;;;;
pongamonos;;;1;0,00%;;;;;;;;;;;;;;;
pongamoslo;;;1;0,00%;;;;;;;;;;;;;;;
ponganlo;;;1;0,00%;;;;;;;;;;;;;;;
ponie;;;1;0,00%;;;;;;;;;;;;;;;
poniendolas;;;1;0,00%;;;;;;;;;;;;;;;
ponienfo;;;1;0,00%;;;;;;;;;;;;;;;
poninedo;;;1;0,00%;;;;;;;;;;;;;;;
ponineod;;;1;0,00%;;;;;;;;;;;;;;;
ponme;;;1;0,00%;;;;;;;;;;;;;;;
ponmela;;;1;0,00%;;;;;;;;;;;;;;;
pont;;;1;0,00%;;;;;;;;;;;;;;;
pool;;;1;0,00%;;;;;;;;;;;;;;;
poorque;;;1;0,00%;;;;;;;;;;;;;;;
pop;;;1;0,00%;;;;;;;;;;;;;;;
poqzp;;;1;0,00%;;;;;;;;;;;;;;;
pòr;;;1;0,00%;;;;;;;;;;;;;;;
porafiliarme;;;1;0,00%;;;;;;;;;;;;;;;
poralgo;;;1;0,00%;;;;;;;;;;;;;;;
porbel;;;1;0,00%;;;;;;;;;;;;;;;
porbetee;;;1;0,00%;;;;;;;;;;;;;;;
porblemas;;;1;0,00%;;;;;;;;;;;;;;;
porbre;;;1;0,00%;;;;;;;;;;;;;;;
porc;;;1;0,00%;;;;;;;;;;;;;;;
porcas;;;1;0,00%;;;;;;;;;;;;;;;
porcek;;;1;0,00%;;;;;;;;;;;;;;;
porcentajes;;;1;0,00%;;;;;;;;;;;;;;;
porcentual;;;1;0,00%;;;;;;;;;;;;;;;
porcesaron;;;1;0,00%;;;;;;;;;;;;;;;
porceso;;;1;0,00%;;;;;;;;;;;;;;;
porceste;;;1;0,00%;;;;;;;;;;;;;;;
porcompletar;;;1;0,00%;;;;;;;;;;;;;;;
porcompras;;;1;0,00%;;;;;;;;;;;;;;;
porcorreo;;;1;0,00%;;;;;;;;;;;;;;;
porcq;;;1;0,00%;;;;;;;;;;;;;;;
porculpade;;;1;0,00%;;;;;;;;;;;;;;;
pordavir;;;1;0,00%;;;;;;;;;;;;;;;
pordavor;;;1;0,00%;;;;;;;;;;;;;;;
pordoquier;;;1;0,00%;;;;;;;;;;;;;;;
pordrias;;;1;0,00%;;;;;;;;;;;;;;;
porducto;;;1;0,00%;;;;;;;;;;;;;;;
porealizar;;;1;0,00%;;;;;;;;;;;;;;;
porelmomentosolo;;;1;0,00%;;;;;;;;;;;;;;;
poren;;;1;0,00%;;;;;;;;;;;;;;;
porerror;;;1;0,00%;;;;;;;;;;;;;;;
poresole;;;1;0,00%;;;;;;;;;;;;;;;
poresta;;;1;0,00%;;;;;;;;;;;;;;;
poreuyyo;;;1;0,00%;;;;;;;;;;;;;;;
porfaa;;;1;0,00%;;;;;;;;;;;;;;;
porfaaa;;;1;0,00%;;;;;;;;;;;;;;;
porfaborrr;;;1;0,00%;;;;;;;;;;;;;;;
porfaesa;;;1;0,00%;;;;;;;;;;;;;;;
porfahor;;;1;0,00%;;;;;;;;;;;;;;;
porfavie;;;1;0,00%;;;;;;;;;;;;;;;
porfavo;;;1;0,00%;;;;;;;;;;;;;;;
porfavorc;;;1;0,00%;;;;;;;;;;;;;;;
porfavoren;;;1;0,00%;;;;;;;;;;;;;;;
porfavorrre;;;1;0,00%;;;;;;;;;;;;;;;
porfavortendiendo;;;1;0,00%;;;;;;;;;;;;;;;
porfavorvivo;;;1;0,00%;;;;;;;;;;;;;;;
porfavot;;;1;0,00%;;;;;;;;;;;;;;;
porfavr;;;1;0,00%;;;;;;;;;;;;;;;
porfavro;;;1;0,00%;;;;;;;;;;;;;;;
porfs;;;1;0,00%;;;;;;;;;;;;;;;
porfvaor;;;1;0,00%;;;;;;;;;;;;;;;
porfvr;;;1;0,00%;;;;;;;;;;;;;;;
porgue;;;1;0,00%;;;;;;;;;;;;;;;
pori;;;1;0,00%;;;;;;;;;;;;;;;
porinternet;;;1;0,00%;;;;;;;;;;;;;;;
porkeeeeeee;;;1;0,00%;;;;;;;;;;;;;;;
porlas;;;1;0,00%;;;;;;;;;;;;;;;
porlotanto;;;1;0,00%;;;;;;;;;;;;;;;
porm;;;1;0,00%;;;;;;;;;;;;;;;
pormedio;;;1;0,00%;;;;;;;;;;;;;;;
pormel;;;1;0,00%;;;;;;;;;;;;;;;
pormenores;;;1;0,00%;;;;;;;;;;;;;;;
pormenorizado;;;1;0,00%;;;;;;;;;;;;;;;
pormi;;;1;0,00%;;;;;;;;;;;;;;;
pormoemntos;;;1;0,00%;;;;;;;;;;;;;;;
porncierto;;;1;0,00%;;;;;;;;;;;;;;;
porneeoo;;;1;0,00%;;;;;;;;;;;;;;;
porningun;;;1;0,00%;;;;;;;;;;;;;;;
porninternet;;;1;0,00%;;;;;;;;;;;;;;;
pornla;;;1;0,00%;;;;;;;;;;;;;;;
porno;;;1;0,00%;;;;;;;;;;;;;;;
pornorexesar;;;1;0,00%;;;;;;;;;;;;;;;
poro;;;1;0,00%;;;;;;;;;;;;;;;
porotivos;;;1;0,00%;;;;;;;;;;;;;;;
porporcionar;;;1;0,00%;;;;;;;;;;;;;;;
porqei;;;1;0,00%;;;;;;;;;;;;;;;
porquedesde;;;1;0,00%;;;;;;;;;;;;;;;
porquee;;;1;0,00%;;;;;;;;;;;;;;;
porquelaultima;;;1;0,00%;;;;;;;;;;;;;;;
informaciony;INFORMAR;;1;0,00%;2;;;;;;;;;;;;;;
porqueme;;;1;0,00%;;;;;;;;;;;;;;;
porquemi;;;1;0,00%;;;;;;;;;;;;;;;
informara;INFORMAR;;1;0,00%;2;;;;;;;;;;;;;;
porquenestaba;;;1;0,00%;;;;;;;;;;;;;;;
porqueno;;;1;0,00%;;;;;;;;;;;;;;;
porquensino;;;1;0,00%;;;;;;;;;;;;;;;
informaryo;INFORMAR;;1;0,00%;2;;;;;;;;;;;;;;
porqueqe;;;1;0,00%;;;;;;;;;;;;;;;
informativa;INFORMAR;;1;0,00%;2;;;;;;;;;;;;;;
porquevdel;;;1;0,00%;;;;;;;;;;;;;;;
informenlo;INFORMAR;;1;0,00%;2;;;;;;;;;;;;;;
porqueyo;;;1;0,00%;;;;;;;;;;;;;;;
porquie;;;1;0,00%;;;;;;;;;;;;;;;
porraso;;;1;0,00%;;;;;;;;;;;;;;;
porratearel;;;1;0,00%;;;;;;;;;;;;;;;
porrateo;;;1;0,00%;;;;;;;;;;;;;;;
porratiar;;;1;0,00%;;;;;;;;;;;;;;;
porrfavo;;;1;0,00%;;;;;;;;;;;;;;;
porrque;;;1;0,00%;;;;;;;;;;;;;;;
porrratean;;;1;0,00%;;;;;;;;;;;;;;;
porsi;;;1;0,00%;;;;;;;;;;;;;;;
porsicaso;;;1;0,00%;;;;;;;;;;;;;;;
porsterior;;;1;0,00%;;;;;;;;;;;;;;;
porsu;;;1;0,00%;;;;;;;;;;;;;;;
port;;;1;0,00%;;;;;;;;;;;;;;;
portada;;;1;0,00%;;;;;;;;;;;;;;;
portalatino;;;1;0,00%;;;;;;;;;;;;;;;
portar;;;1;0,00%;;;;;;;;;;;;;;;
portara;;;1;0,00%;;;;;;;;;;;;;;;
portelefono;;;1;0,00%;;;;;;;;;;;;;;;
porteriormente;;;1;0,00%;;;;;;;;;;;;;;;
portia;;;1;0,00%;;;;;;;;;;;;;;;
portres;;;1;0,00%;;;;;;;;;;;;;;;
portugallisbon;;;1;0,00%;;;;;;;;;;;;;;;
portugalporto;;;1;0,00%;;;;;;;;;;;;;;;
portuguez;;;1;0,00%;;;;;;;;;;;;;;;
poru;;;1;0,00%;;;;;;;;;;;;;;;
porun;;;1;0,00%;;;;;;;;;;;;;;;
porvabor;;;1;0,00%;;;;;;;;;;;;;;;
porvavor;;;1;0,00%;;;;;;;;;;;;;;;
porventaje;;;1;0,00%;;;;;;;;;;;;;;;
porw;;;1;0,00%;;;;;;;;;;;;;;;
porxel;;;1;0,00%;;;;;;;;;;;;;;;
porxeso;;;1;0,00%;;;;;;;;;;;;;;;
porxiencto;;;1;0,00%;;;;;;;;;;;;;;;
pory;;;1;0,00%;;;;;;;;;;;;;;;
pose;;;1;0,00%;;;;;;;;;;;;;;;
poseias;;;1;0,00%;;;;;;;;;;;;;;;
poser;;;1;0,00%;;;;;;;;;;;;;;;
poseso;;;1;0,00%;;;;;;;;;;;;;;;
posi;;;1;0,00%;;;;;;;;;;;;;;;
posibel;;;1;0,00%;;;;;;;;;;;;;;;
posibilida;;;1;0,00%;;;;;;;;;;;;;;;
posibilidadde;;;1;0,00%;;;;;;;;;;;;;;;
posibilidadespuesto;;;1;0,00%;;;;;;;;;;;;;;;
posibilidadez;;;1;0,00%;;;;;;;;;;;;;;;
posibilodad;;;1;0,00%;;;;;;;;;;;;;;;
posible”;;;1;0,00%;;;;;;;;;;;;;;;
posiblesle;;;1;0,00%;;;;;;;;;;;;;;;
posiivo;;;1;0,00%;;;;;;;;;;;;;;;
posilble;;;1;0,00%;;;;;;;;;;;;;;;
posinternet;;;1;0,00%;;;;;;;;;;;;;;;
positivoo;;;1;0,00%;;;;;;;;;;;;;;;
poso;;;1;0,00%;;;;;;;;;;;;;;;
posoble;;;1;0,00%;;;;;;;;;;;;;;;
posponerla;;;1;0,00%;;;;;;;;;;;;;;;
posponerlo;;;1;0,00%;;;;;;;;;;;;;;;
pospones;;;1;0,00%;;;;;;;;;;;;;;;
posponga;;;1;0,00%;;;;;;;;;;;;;;;
posponia;;;1;0,00%;;;;;;;;;;;;;;;
posponian;;;1;0,00%;;;;;;;;;;;;;;;
pospuesto;;;1;0,00%;2;Neutra;0;1;0;-1;no critico;0;0;0;0;0;0;0;0
pospusieron;;;1;0,00%;;;;;;;;;;;;;;;
pospuso;;;1;0,00%;;;;;;;;;;;;;;;
posre;;;1;0,00%;;;;;;;;;;;;;;;
posria;;;1;0,00%;;;;;;;;;;;;;;;
posseo;;;1;0,00%;;;;;;;;;;;;;;;
posso;;;1;0,00%;;;;;;;;;;;;;;;
postee;;;1;0,00%;;;;;;;;;;;;;;;
postegar;;;1;0,00%;;;;;;;;;;;;;;;
postegarla;;;1;0,00%;;;;;;;;;;;;;;;
postegaron;;;1;0,00%;;;;;;;;;;;;;;;
posteior;;;1;0,00%;;;;;;;;;;;;;;;
posterga;;;1;0,00%;;;;;;;;;;;;;;;
postergacio´n;;;1;0,00%;;;;;;;;;;;;;;;
postergaciones;;;1;0,00%;;;;;;;;;;;;;;;
postergadas;;;1;0,00%;;;;;;;;;;;;;;;
postergados;;;1;0,00%;;;;;;;;;;;;;;;
postergalo;;;1;0,00%;;;;;;;;;;;;;;;
postergan;;;1;0,00%;;;;;;;;;;;;;;;
postergancion;;;1;0,00%;;;;;;;;;;;;;;;
postergara;;;1;0,00%;;;;;;;;;;;;;;;
postergarian;;;1;0,00%;;;;;;;;;;;;;;;
postergarla;;;1;0,00%;;;;;;;;;;;;;;;
postergarme;;;1;0,00%;;;;;;;;;;;;;;;
postergarndo;;;1;0,00%;;;;;;;;;;;;;;;
posterimente;;;1;0,00%;;;;;;;;;;;;;;;
posterio;;;1;0,00%;;;;;;;;;;;;;;;
posteriomente;;;1;0,00%;;;;;;;;;;;;;;;
posteriori;;;1;0,00%;;;;;;;;;;;;;;;
postigo;;;1;0,00%;;;;;;;;;;;;;;;
postponer;;;1;0,00%;;;;;;;;;;;;;;;
postrado;;;1;0,00%;;;;;;;;;;;;;;;
postulando;;;1;0,00%;;;;;;;;;;;;;;;
postular;;;1;0,00%;;;;;;;;;;;;;;;
postule;;;1;0,00%;;;;;;;;;;;;;;;
postventa;;;1;0,00%;;;;;;;;;;;;;;;
postwrior;;;1;0,00%;;;;;;;;;;;;;;;
postylado;;;1;0,00%;;;;;;;;;;;;;;;
potenciales;;;1;0,00%;;;;;;;;;;;;;;;
potque;;;1;0,00%;;;;;;;;;;;;;;;
pouedan;;;1;0,00%;;;;;;;;;;;;;;;
pouede;;;1;0,00%;;;;;;;;;;;;;;;
pouedo;;;1;0,00%;;;;;;;;;;;;;;;
power;;;1;0,00%;;;;;;;;;;;;;;;
poxfavor;;;1;0,00%;;;;;;;;;;;;;;;
poy;;;1;0,00%;;;;;;;;;;;;;;;
poyen;;;1;0,00%;;;;;;;;;;;;;;;
pozada;;;1;0,00%;;;;;;;;;;;;;;;
pparezca;;;1;0,00%;;;;;;;;;;;;;;;
pparte;;;1;0,00%;;;;;;;;;;;;;;;
ppdrian;;;1;0,00%;;;;;;;;;;;;;;;
pplazo;;;1;0,00%;;;;;;;;;;;;;;;
ppodrias;;;1;0,00%;;;;;;;;;;;;;;;
pporque;;;1;0,00%;;;;;;;;;;;;;;;
pprfabor;;;1;0,00%;;;;;;;;;;;;;;;
pprqueme;;;1;0,00%;;;;;;;;;;;;;;;
pps;;;1;0,00%;;;;;;;;;;;;;;;
ppuedo;;;1;0,00%;;;;;;;;;;;;;;;
pqagar;;;1;0,00%;;;;;;;;;;;;;;;
pqasi;;;1;0,00%;;;;;;;;;;;;;;;
pqgo;;;1;0,00%;;;;;;;;;;;;;;;
pqgob;;;1;0,00%;;;;;;;;;;;;;;;
pqra;;;1;0,00%;;;;;;;;;;;;;;;
pquena;;;1;0,00%;;;;;;;;;;;;;;;
practicamete;;;1;0,00%;;;;;;;;;;;;;;;
practicamnete;;;1;0,00%;;;;;;;;;;;;;;;
practicanente;;;1;0,00%;;;;;;;;;;;;;;;
practicos;;;1;0,00%;;;;;;;;;;;;;;;
practis;;;1;0,00%;;;;;;;;;;;;;;;
prague;;;1;0,00%;;;;;;;;;;;;;;;
prano;;;1;0,00%;;;;;;;;;;;;;;;
prblema;;;1;0,00%;;;;;;;;;;;;;;;
prcampana;;;1;0,00%;;;;;;;;;;;;;;;
preano;;;1;0,00%;;;;;;;;;;;;;;;
preaprobado;;;1;0,00%;;;;;;;;;;;;;;;
prebas;;;1;0,00%;;;;;;;;;;;;;;;
precancelaciones;;;1;0,00%;;;;;;;;;;;;;;;
precaria;;;1;0,00%;;;;;;;;;;;;;;;
precate;;;1;0,00%;;;;;;;;;;;;;;;
precausion;;;1;0,00%;;;;;;;;;;;;;;;
precavido;;;1;0,00%;;;;;;;;;;;;;;;
precavidos;;;1;0,00%;;;;;;;;;;;;;;;
preceda;;;1;0,00%;;;;;;;;;;;;;;;
precedentes;;;1;0,00%;;;;;;;;;;;;;;;
preceder;;;1;0,00%;;;;;;;;;;;;;;;
precedido;;;1;0,00%;;;;;;;;;;;;;;;
precedimiento;;;1;0,00%;;;;;;;;;;;;;;;
precedio;;;1;0,00%;;;;;;;;;;;;;;;
precenciales;;;1;0,00%;;;;;;;;;;;;;;;
precente;;;1;0,00%;;;;;;;;;;;;;;;
precesada;;;1;0,00%;;;;;;;;;;;;;;;
precesaron;;;1;0,00%;;;;;;;;;;;;;;;
precesede;;;1;0,00%;;;;;;;;;;;;;;;
precesor;;;1;0,00%;;;;;;;;;;;;;;;
precia;;;1;0,00%;;;;;;;;;;;;;;;
precido;;;1;0,00%;;;;;;;;;;;;;;;
precionar;;;1;0,00%;;;;;;;;;;;;;;;
preciono;;;1;0,00%;;;;;;;;;;;;;;;
precisado;;;1;0,00%;;;;;;;;;;;;;;;
precisale;;;1;0,00%;;;;;;;;;;;;;;;
precisan;;;1;0,00%;;;;;;;;;;;;;;;
precisarlo;;;1;0,00%;;;;;;;;;;;;;;;
precisen;;;1;0,00%;;;;;;;;;;;;;;;
predeterminador;;;1;0,00%;;;;;;;;;;;;;;;
prediabetes;;;1;0,00%;;;;;;;;;;;;;;;
preencial;;;1;0,00%;;;;;;;;;;;;;;;
preferedira;;;1;0,00%;;;;;;;;;;;;;;;
preferimos;;;1;0,00%;;;;;;;;;;;;;;;
preferria;;;1;0,00%;;;;;;;;;;;;;;;
prefgunta;;;1;0,00%;;;;;;;;;;;;;;;
prefieoor;;;1;0,00%;;;;;;;;;;;;;;;
prefiera;;;1;0,00%;;;;;;;;;;;;;;;
prefieron;;;1;0,00%;;;;;;;;;;;;;;;
prefiriria;;;1;0,00%;;;;;;;;;;;;;;;
pregfunta;;;1;0,00%;;;;;;;;;;;;;;;
preginta;;;1;0,00%;;;;;;;;;;;;;;;
pregubta;;;1;0,00%;;;;;;;;;;;;;;;
pregumto;;;1;0,00%;;;;;;;;;;;;;;;
pregungar;;;1;0,00%;;;;;;;;;;;;;;;
pregunmta;;;1;0,00%;;;;;;;;;;;;;;;
pregunre;;;1;0,00%;;;;;;;;;;;;;;;
preguntaa;;;1;0,00%;;;;;;;;;;;;;;;
preguntacomo;;;1;0,00%;;;;;;;;;;;;;;;
preguntael;;;1;0,00%;;;;;;;;;;;;;;;
preguntandole;;;1;0,00%;;;;;;;;;;;;;;;
preguntaria;;;1;0,00%;;;;;;;;;;;;;;;
preguntarlew;;;1;0,00%;;;;;;;;;;;;;;;
preguntarpero;;;1;0,00%;;;;;;;;;;;;;;;
preguntasnnla;;;1;0,00%;;;;;;;;;;;;;;;
preguntoo;;;1;0,00%;;;;;;;;;;;;;;;
preguntopor;;;1;0,00%;;;;;;;;;;;;;;;
pregutnar;;;1;0,00%;;;;;;;;;;;;;;;
pregybta;;;1;0,00%;;;;;;;;;;;;;;;
preicupado;;;1;0,00%;;;;;;;;;;;;;;;
prejucio;;;1;0,00%;;;;;;;;;;;;;;;
prejudique;;;1;0,00%;;;;;;;;;;;;;;;
prelar;;;1;0,00%;;;;;;;;;;;;;;;
prelo;;;1;0,00%;;;;;;;;;;;;;;;
premios;;;1;0,00%;2;Positiva;0;0;1;3;no critico;0;0;0;0;0;0;0;0
premisa;;;1;0,00%;;;;;;;;;;;;;;;
premitame;;;1;0,00%;;;;;;;;;;;;;;;
prenderlo;;;1;0,00%;;;;;;;;;;;;;;;
prendida;;;1;0,00%;;;;;;;;;;;;;;;
prendio;;;1;0,00%;;;;;;;;;;;;;;;
prente;;;1;0,00%;;;;;;;;;;;;;;;
preocesada;;;1;0,00%;;;;;;;;;;;;;;;
preocipes;;;1;0,00%;;;;;;;;;;;;;;;
preocuapda;;;1;0,00%;;;;;;;;;;;;;;;
preocuoes;;;1;0,00%;;;;;;;;;;;;;;;
preocupaciòn;;;1;0,00%;;;;;;;;;;;;;;;
preocupaciones;;;1;0,00%;;;;;;;;;;;;;;;
preocupacionyo;;;1;0,00%;;;;;;;;;;;;;;;
preocupad;;;1;0,00%;;;;;;;;;;;;;;;
preocupadapor;;;1;0,00%;;;;;;;;;;;;;;;
preocupadisima;;;1;0,00%;;;;;;;;;;;;;;;
preocupadopormi;;;1;0,00%;;;;;;;;;;;;;;;
preocupados;;;1;0,00%;;;;;;;;;;;;;;;
preocupads;;;1;0,00%;;;;;;;;;;;;;;;
preocupan;;;1;0,00%;;;;;;;;;;;;;;;
preocupanteporque;;;1;0,00%;;;;;;;;;;;;;;;
preocupare;;;1;0,00%;;;;;;;;;;;;;;;
preocupargene;;;1;0,00%;;;;;;;;;;;;;;;
estresado;ESTRESAR;;1;0,00%;2;Negativa;1;0;0;-2;critico;0;0;0;0;0;0;0;0
preocuparne;;;1;0,00%;;;;;;;;;;;;;;;
preocuparse;;;1;0,00%;;;;;;;;;;;;;;;
preocupas;;;1;0,00%;;;;;;;;;;;;;;;
preocupaste;;;1;0,00%;;;;;;;;;;;;;;;
preocupenen;;;1;0,00%;;;;;;;;;;;;;;;
preocupesdime;;;1;0,00%;;;;;;;;;;;;;;;
preopcupacion;;;1;0,00%;;;;;;;;;;;;;;;
preoxupa;;;1;0,00%;;;;;;;;;;;;;;;
prepagados;;;1;0,00%;;;;;;;;;;;;;;;
prepagarla;;;1;0,00%;;;;;;;;;;;;;;;
prepagase;;;1;0,00%;;;;;;;;;;;;;;;
prepagis;;;1;0,00%;;;;;;;;;;;;;;;
preparada;;;1;0,00%;;;;;;;;;;;;;;;
preparate;;;1;0,00%;;;;;;;;;;;;;;;
prepare;;;1;0,00%;;;;;;;;;;;;;;;
preparo;;;1;0,00%;;;;;;;;;;;;;;;
prepgado;;;1;0,00%;;;;;;;;;;;;;;;
prerogramaron;;;1;0,00%;;;;;;;;;;;;;;;
pres;;;1;0,00%;;;;;;;;;;;;;;;
presatmo;;;1;0,00%;;;;;;;;;;;;;;;
prescenxiales;;;1;0,00%;;;;;;;;;;;;;;;
presciendiran;;;1;0,00%;;;;;;;;;;;;;;;
prese;;;1;0,00%;;;;;;;;;;;;;;;
presenar;;;1;0,00%;;;;;;;;;;;;;;;
presencialea;;;1;0,00%;;;;;;;;;;;;;;;
presencialemnete;;;1;0,00%;;;;;;;;;;;;;;;
presencialesrny;;;1;0,00%;;;;;;;;;;;;;;;
presenciallo;;;1;0,00%;;;;;;;;;;;;;;;
presenr;;;1;0,00%;;;;;;;;;;;;;;;
presenran;;;1;0,00%;;;;;;;;;;;;;;;
presentandose;;;1;0,00%;;;;;;;;;;;;;;;
presentandp;;;1;0,00%;;;;;;;;;;;;;;;
presentara;;;1;0,00%;;;;;;;;;;;;;;;
presentaran;;;1;0,00%;;;;;;;;;;;;;;;
presentard;;;1;0,00%;;;;;;;;;;;;;;;
presentarè;;;1;0,00%;;;;;;;;;;;;;;;
presentaria;;;1;0,00%;;;;;;;;;;;;;;;
presentarian;;;1;0,00%;;;;;;;;;;;;;;;
presentarme;;;1;0,00%;;;;;;;;;;;;;;;
presentars;;;1;0,00%;;;;;;;;;;;;;;;
presentarse;;;1;0,00%;;;;;;;;;;;;;;;
presentop;;;1;0,00%;;;;;;;;;;;;;;;
presentsr;;;1;0,00%;;;;;;;;;;;;;;;
presentte;;;1;0,00%;;;;;;;;;;;;;;;
presesente;;;1;0,00%;;;;;;;;;;;;;;;
presetnar;;;1;0,00%;;;;;;;;;;;;;;;
presida;;;1;0,00%;;;;;;;;;;;;;;;
presidencia;;;1;0,00%;;;;;;;;;;;;;;;
presin;;;1;0,00%;;;;;;;;;;;;;;;
presindir;;;1;0,00%;;;;;;;;;;;;;;;
presion;;;1;0,00%;2;Neutra;0;1;0;-1;no critico;0;0;0;0;0;0;0;0
presionarlos;;;1;0,00%;;;;;;;;;;;;;;;
presisamwnte;;;1;0,00%;;;;;;;;;;;;;;;
presley;;;1;0,00%;;;;;;;;;;;;;;;
presmtare;;;1;0,00%;;;;;;;;;;;;;;;
presona;;;1;0,00%;;;;;;;;;;;;;;;
prespamo;;;1;0,00%;;;;;;;;;;;;;;;
prespecto;;;1;0,00%;;;;;;;;;;;;;;;
presponed;;;1;0,00%;;;;;;;;;;;;;;;
presramo;;;1;0,00%;;;;;;;;;;;;;;;
presstamo;;;1;0,00%;;;;;;;;;;;;;;;
prestadacon;;;1;0,00%;;;;;;;;;;;;;;;
prestadora;;;1;0,00%;;;;;;;;;;;;;;;
prestami;;;1;0,00%;;;;;;;;;;;;;;;
prestàmo;;;1;0,00%;;;;;;;;;;;;;;;
prestamoa;;;1;0,00%;;;;;;;;;;;;;;;
prestamocapital;;;1;0,00%;;;;;;;;;;;;;;;
prestamoel;;;1;0,00%;;;;;;;;;;;;;;;
prestamointeres;;;1;0,00%;;;;;;;;;;;;;;;
prestamopersonal;;;1;0,00%;;;;;;;;;;;;;;;
prestamosr;;;1;0,00%;;;;;;;;;;;;;;;
prestamoyo;;;1;0,00%;;;;;;;;;;;;;;;
prestandome;;;1;0,00%;;;;;;;;;;;;;;;
prestao;;;1;0,00%;;;;;;;;;;;;;;;
prestare;;;1;0,00%;;;;;;;;;;;;;;;
prestigiosa;;;1;0,00%;;;;;;;;;;;;;;;
prestigioso;;;1;0,00%;;;;;;;;;;;;;;;
prestmamo;;;1;0,00%;;;;;;;;;;;;;;;
prestmo;;;1;0,00%;;;;;;;;;;;;;;;
prestsmo;;;1;0,00%;;;;;;;;;;;;;;;
presunta;;;1;0,00%;;;;;;;;;;;;;;;
presunto;;;1;0,00%;;;;;;;;;;;;;;;
presupuestadomuy;;;1;0,00%;;;;;;;;;;;;;;;
presupuestados;;;1;0,00%;;;;;;;;;;;;;;;
presupuestarme;;;1;0,00%;;;;;;;;;;;;;;;
presupuestopor;;;1;0,00%;;;;;;;;;;;;;;;
pretamos;;;1;0,00%;;;;;;;;;;;;;;;
pretell;;;1;0,00%;;;;;;;;;;;;;;;
pretender;;;1;0,00%;;;;;;;;;;;;;;;
pretendera;;;1;0,00%;;;;;;;;;;;;;;;
pretente;;;1;0,00%;;;;;;;;;;;;;;;
preucupa;;;1;0,00%;;;;;;;;;;;;;;;
preucupado;;;1;0,00%;;;;;;;;;;;;;;;
preucupara;;;1;0,00%;;;;;;;;;;;;;;;
prevalecer;;;1;0,00%;;;;;;;;;;;;;;;
prevee;;;1;0,00%;;;;;;;;;;;;;;;
preveer;;;1;0,00%;;;;;;;;;;;;;;;
prevenido;;;1;0,00%;2;Negativa;1;0;0;-2;no critico;0;0;0;0;0;0;0;0
prevenirlo;;;1;0,00%;;;;;;;;;;;;;;;
preventiva;;;1;0,00%;;;;;;;;;;;;;;;
preventivamente;;;1;0,00%;;;;;;;;;;;;;;;
preveyendosi;;;1;0,00%;;;;;;;;;;;;;;;
previlegio;;;1;0,00%;;;;;;;;;;;;;;;
previstas;;;1;0,00%;;;;;;;;;;;;;;;
previstos;;;1;0,00%;;;;;;;;;;;;;;;
prfavor;;;1;0,00%;;;;;;;;;;;;;;;
prfegunto;;;1;0,00%;;;;;;;;;;;;;;;
price;;;1;0,00%;;;;;;;;;;;;;;;
pricedio;;;1;0,00%;;;;;;;;;;;;;;;
pricilla;;;1;0,00%;;;;;;;;;;;;;;;
priemera;;;1;0,00%;;;;;;;;;;;;;;;
priemeros;;;1;0,00%;;;;;;;;;;;;;;;
prienso;;;1;0,00%;;;;;;;;;;;;;;;
prienten;;;1;0,00%;;;;;;;;;;;;;;;
prieto;;;1;0,00%;;;;;;;;;;;;;;;
prigramar;;;1;0,00%;;;;;;;;;;;;;;;
primarios;;;1;0,00%;;;;;;;;;;;;;;;
primark;;;1;0,00%;;;;;;;;;;;;;;;
primart;;;1;0,00%;;;;;;;;;;;;;;;
primea;;;1;0,00%;;;;;;;;;;;;;;;
primear;;;1;0,00%;;;;;;;;;;;;;;;
primeraa;;;1;0,00%;;;;;;;;;;;;;;;
primeracompra;;;1;0,00%;;;;;;;;;;;;;;;
primerapero;;;1;0,00%;;;;;;;;;;;;;;;
primeri;;;1;0,00%;;;;;;;;;;;;;;;
primeroe;;;1;0,00%;;;;;;;;;;;;;;;
primers;;;1;0,00%;;;;;;;;;;;;;;;
primeto;;;1;0,00%;;;;;;;;;;;;;;;
primordiales;;;1;0,00%;;;;;;;;;;;;;;;
primwr;;;1;0,00%;;;;;;;;;;;;;;;
primwra;;;1;0,00%;;;;;;;;;;;;;;;
princial;;;1;0,00%;;;;;;;;;;;;;;;
principao;;;1;0,00%;;;;;;;;;;;;;;;
principioe;;;1;0,00%;;;;;;;;;;;;;;;
prineea;;;1;0,00%;;;;;;;;;;;;;;;
prineri;;;1;0,00%;;;;;;;;;;;;;;;
prineros;;;1;0,00%;;;;;;;;;;;;;;;
prinpantalla;;;1;0,00%;;;;;;;;;;;;;;;
printo;;;1;0,00%;;;;;;;;;;;;;;;
priocesado;;;1;0,00%;;;;;;;;;;;;;;;
priorice;;;1;0,00%;;;;;;;;;;;;;;;
prioricen;;;1;0,00%;;;;;;;;;;;;;;;
