1,Palabra,Grupo,Entidad,Frecuencia,Porcentaje,Pareto,Polaridad,Negativa,Neutra,Positiva,Puntuacion,Critica,Molestia,Duda,Disgusto,Miedo,Alegria,Tristeza,Sorpresa,Confianza
21720,solictado,solicitar,,4414,0,1,Neutra,0,1,0,0,no critico,0,9,0,0,0,0,0,2
21721,solictando,solicitar,,4414,0,1,Neutra,0,1,0,0,no critico,0,9,0,0,0,0,0,2
21722,solictandome,solicitar,,4414,0,1,Neutra,0,1,0,0,no critico,0,9,0,0,0,0,0,2
21723,solictiarlo,solicitar,,4414,0,1,Neutra,0,1,0,0,no critico,0,9,0,0,0,0,0,2
21724,solicto,solicitar,,4414,0,1,Neutra,0,1,0,0,no critico,0,9,0,0,0,0,0,2
21725,solicute,solicitar,,4414,0,1,Neutra,0,1,0,0,no critico,0,9,0,0,0,0,0,2
21726,solicutus,solicitar,,4414,0,1,Neutra,0,1,0,0,no critico,0,9,0,0,0,0,0,2
21727,soliicitar,solicitar,,4414,0,1,Neutra,0,1,0,0,no critico,0,9,0,0,0,0,0,2
21728,solilcite,solicitar,,4414,0,1,Neutra,0,1,0,0,no critico,0,9,0,0,0,0,0,2
21729,solitud,solicitar,,4414,0,1,Neutra,0,1,0,0,no critico,0,9,0,0,0,0,0,2
21730,sollictud,solicitar,,4414,0,1,Neutra,0,1,0,0,no critico,0,9,0,0,0,0,0,2
21731,solocita,solicitar,,4414,0,1,Neutra,0,1,0,0,no critico,0,9,0,0,0,0,0,2
21732,tardessolicito,solicitar,,4414,0,1,Neutra,0,1,0,0,no critico,0,9,0,0,0,0,0,2
21733,wilicitud,solicitar,,4414,0,1,Neutra,0,1,0,0,no critico,0,9,0,0,0,0,0,2
21734,oslicitud,solicitar,,4414,0,1,Neutra,0,1,0,0,no critico,0,9,0,0,0,0,0,2
21735,solas,solo,,2366,2366,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21736,solito,solo,,2366,2366,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21737,sòlo,solo,,2366,2366,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21738,solocu,solo,,2366,2366,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21739,solteria,soltero,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21740,solteros,soltero,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21741,solicion,solucionar,,155,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,10,0,0,10
21742,solu,solucionar,,155,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,10,0,0,10
21743,solucionada,solucionar,,155,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,10,0,0,10
21744,solucionenlo,solucionar,,155,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,10,0,0,10
21745,solucionm,solucionar,,155,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,10,0,0,10
21746,solucionmuchas,solucionar,,155,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,10,0,0,10
21747,solucioon,solucionar,,155,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,10,0,0,10
21748,solucito,solucionar,,155,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,10,0,0,10
21749,solucuionar,solucionar,,155,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,10,0,0,10
21750,solution,solucionar,,155,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,10,0,0,10
21751,sucionarlos,solucionar,,155,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,10,0,0,10
21752,soluto,soluto,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21753,solventes,solvente,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21754,somente,someter,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21755,someter,someter,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21756,someterme,someter,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21757,qsomos,ser,,595,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21758,sonar,sonar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21759,sonografia,sonografia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21760,sonrisa,sonrisa,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21761,sonrisas,sonrisa,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21762,soporto,soportar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21763,sordomudo,sordo,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21764,sordos,sordo,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21765,soprendida,sorprender,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21766,sorprendan,sorprender,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21767,sopresa,sorpresa,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21768,sorpresas,sorpresa,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21769,sorteada,sortear,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21770,sorteado,sortear,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21771,sortean,sortear,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21772,sorted,sortear,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21773,sosteniendo,sostener,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21774,sponsors,patrocinador,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21775,stock,stock,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21776,sua,suave,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21777,suave,suave,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21778,subcontratistas,contratista,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21779,suban,subir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21780,suben,subir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21781,subi,subir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21782,subieron,subir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21783,subiria,subir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21784,subplantar,subplantar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21785,bubsanar,subsanar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21786,subsanan,subsanar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21787,subsano,subsanar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21788,subsidiariamente,subsidiar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21789,succed,suceder,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21790,sucedan,suceder,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21791,sucedencon,suceder,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21792,sucederia,suceder,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21793,sucediera,suceder,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21794,sucesivas,sucesion,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21795,sucrusal,sucursal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21796,sergruo,familia,,326,326,0,Neutra,0,1,0,0,no critico,0,8,0,0,0,0,0,0
21797,seugro,familia,,326,326,0,Neutra,0,1,0,0,no critico,0,8,0,0,0,0,0,0
21798,suel,sueldo,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21799,suendo,sueldo,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21800,suendu,sueldo,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21801,zzzzzzz,sueno,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21802,suerte,suerte,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21803,suficientes,suficiente,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21804,suficiuente,suficiente,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21805,sufiiciente,suficiente,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21806,sufridos,sufrir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21807,sufriendo,sufrir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21808,sufrieras,sufrir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21809,sufrimos,sufrir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21810,sufriste,sufrir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21811,sufro,sufrir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21812,sugerencias,sugerir,,560,0,1,Positiva,0,1,0,3,no critico,0,0,0,0,1,0,2,1
21813,sugerir,sugerir,,560,0,1,Positiva,0,1,0,3,no critico,0,0,0,0,1,0,2,1
21814,sugeuro,sugerir,,560,0,1,Positiva,0,1,0,3,no critico,0,0,0,0,1,0,2,1
21815,sugieres,sugerir,,560,0,1,Positiva,0,1,0,3,no critico,0,0,0,0,1,0,2,1
21816,sugiriendome,sugerir,,560,0,1,Positiva,0,1,0,3,no critico,0,0,0,0,1,0,2,1
21817,sugirieron,sugerir,,560,0,1,Positiva,0,1,0,3,no critico,0,0,0,0,1,0,2,1
21818,sugirio,sugerir,,560,0,1,Positiva,0,1,0,3,no critico,0,0,0,0,1,0,2,1
21819,subject,sujeto,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21820,subjet,sujeto,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21821,sujeta,sujeto,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21822,sujetos,sujeto,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21823,sumaban,sumar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21824,sumar,sumar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21825,sumas,sumar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21826,suministrados,suministrar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21827,supply,suministrar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21828,superar,superar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21829,supere,superar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21830,superio,superior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21831,supermercados,supermercado,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21832,supervise,supervisor,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21833,supervisora,supervisor,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21834,supervisores,supervisor,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21835,supesta,suponer,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21836,supimos,suponer,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21837,supongamos,suponer,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21838,suponiendo,suponer,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21839,suprime,suprimir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21840,supuestameente,suposicion,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21841,supustamente,suposicion,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21842,puestamente,suposicion,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21843,surf,surf,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21844,surge,surgir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21845,surgido,surgir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21846,surgiera,surgir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21847,suscitado,suscitar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21848,suscitaron,suscitar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21849,sucrito,suscribir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21850,suscriban,suscribir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21851,suscribio,suscribir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21852,suscribir,suscribir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21853,suscribirme,suscribir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21854,suscripto,suscribir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21855,suspencion,suspender,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21856,suspenda,suspender,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21857,suspendeel,suspender,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21858,suspenderan,suspender,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21859,suspendian,suspender,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21860,suspension,suspender,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21861,sustraccion,sustraer,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21862,sustraido,sustraer,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21863,sutran,marca,,1137,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21864,tablada,tabla,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21865,tablas,tabla,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21866,tablon,tabla,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21867,tabletas,tabletas,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21868,talves,tal vez,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21869,tanvez,tal vez,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21870,tallercede,taller,,605,605,0,Neutra,0,1,0,0,no critico,0,7,0,0,0,0,0,0
21871,tallery,taller,,605,605,0,Neutra,0,1,0,0,no critico,0,7,0,0,0,0,0,0
21872,talles,taller,,605,605,0,Neutra,0,1,0,0,no critico,0,7,0,0,0,0,0,0
21873,talon,talon,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21874,otambien,tambien,,1178,1178,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21875,tam,tambien,,1178,1178,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21876,tamben,tambien,,1178,1178,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21877,tambieb,tambien,,1178,1178,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21878,tambiem,tambien,,1178,1178,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21879,tambiemn,tambien,,1178,1178,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21880,tambienes,tambien,,1178,1178,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21881,tambienestan,tambien,,1178,1178,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21882,tambienlo,tambien,,1178,1178,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21883,tambienme,tambien,,1178,1178,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21884,tamien,tambien,,1178,1178,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21885,tembien,tambien,,1178,1178,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21886,tmbien,tambien,,1178,1178,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21887,tmf,tambien,,1178,1178,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21888,tmque,tambien,,1178,1178,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21889,tamizar,tamizar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21890,tampovo,tampoco,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21891,tmapoco,tampoco,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21892,tapaba,tapar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21893,tapar,tapar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21894,tardaban,tardar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21895,tardando,tardar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21896,tardanza,tardar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21897,tardaria,tardar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21898,trdes,tardes,,206,0,0,Negativa,1,0,0,-4,critico,9,0,10,0,0,0,0,0
21899,tyarde,tardes,,206,0,0,Negativa,1,0,0,-4,critico,9,0,10,0,0,0,0,0
21900,tyardes,tardes,,206,0,0,Negativa,1,0,0,-4,critico,9,0,10,0,0,0,0,0
21901,atardes,tardes,,206,0,0,Negativa,1,0,0,-4,critico,9,0,10,0,0,0,0,0
21902,rardes,tardes,,206,0,0,Negativa,1,0,0,-4,critico,9,0,10,0,0,0,0,0
21903,tardees,tardes,,206,0,0,Negativa,1,0,0,-4,critico,9,0,10,0,0,0,0,0
21904,tardesa,tardes,,206,0,0,Negativa,1,0,0,-4,critico,9,0,10,0,0,0,0,0
21905,tardesv,tardes,,206,0,0,Negativa,1,0,0,-4,critico,9,0,10,0,0,0,0,0
21906,tardews,tardes,,206,0,0,Negativa,1,0,0,-4,critico,9,0,10,0,0,0,0,0
21907,tardw,tardes,,206,0,0,Negativa,1,0,0,-4,critico,9,0,10,0,0,0,0,0
21908,tarsdes,tardes,,206,0,0,Negativa,1,0,0,-4,critico,9,0,10,0,0,0,0,0
21909,tartdes,tardes,,206,0,0,Negativa,1,0,0,-4,critico,9,0,10,0,0,0,0,0
21910,tarves,tardes,,206,0,0,Negativa,1,0,0,-4,critico,9,0,10,0,0,0,0,0
21911,tatdes,tardes,,206,0,0,Negativa,1,0,0,-4,critico,9,0,10,0,0,0,0,0
21912,tarifarios,tarifa,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21913,atarjeta,tarjeta,,1129,1129,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21914,ntarjeta,tarjeta,,1129,1129,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21915,tarejeta,tarjeta,,1129,1129,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21916,targete,tarjeta,,1129,1129,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21917,tarj,tarjeta,,1129,1129,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21918,tarjega,tarjeta,,1129,1129,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21919,tarjet,tarjeta,,1129,1129,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21920,tarjete,tarjeta,,1129,1129,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21921,tarketa,tarjeta,,1129,1129,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21922,tjeta,tarjeta,,1129,1129,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21923,tazas,tasar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21924,tasado,tasar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21925,tasadora,tasar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21926,tcea,tcea,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21927,teatro,teatro,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21928,techo,techo,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21929,techonologies,tecnologia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21930,tecnohogies,tecnologia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21931,tecnologicamente,tecnologia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21932,tecnologico,tecnologia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21933,tecnologicos,tecnologia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21934,tecnologies,tecnologia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21935,teefonico,telefonico,,889,0,1,Negativa,1,0,0,-3,critico,0,0,0,0,0,0,0,0
21936,telefoncia,telefonia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937,telefonia,telefonia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21938,tefonicamente,telefonico,,889,0,1,Negativa,1,0,0,-3,critico,0,0,0,0,0,0,0,0
21939,telefonucamente,telefonico,,889,0,1,Negativa,1,0,0,-3,critico,0,0,0,0,0,0,0,0
21940,eltelefono,telefono,,1486,1486,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21941,fonos,telefono,,1486,1486,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21942,lefono,telefono,,1486,1486,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21943,ntelf,telefono,,1486,1486,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21944,ntlfono,telefono,,1486,1486,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21945,teelfono,telefono,,1486,1486,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21946,tekefono,telefono,,1486,1486,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21947,telefone,telefono,,1486,1486,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21948,telefonicos,telefonico,,889,0,1,Negativa,1,0,0,-3,critico,0,0,0,0,0,0,0,0
21949,telefononcon,telefono,,1486,1486,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21950,telefonop,telefono,,1486,1486,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21951,telefonoporfavor,telefono,,1486,1486,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21952,telewfono,telefono,,1486,1486,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21953,telfonico,telefonico,,889,0,1,Negativa,1,0,0,-3,critico,0,0,0,0,0,0,0,0
21954,telwfonica,telefonico,,889,0,1,Negativa,1,0,0,-3,critico,0,0,0,0,0,0,0,0
21955,telwfono,telefono,,1486,1486,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21956,tlfno,telefono,,1486,1486,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21957,telegestion,telegestion,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21958,televenta,televenta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21959,temita,tema,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21960,temor,temer,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21961,temperatura,temperatura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21962,temporada,temprano,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21963,temporarl,temprano,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21964,tempranana,temprano,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21965,temprani,temprano,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21966,temroanos,temprano,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21967,tendon,tendon,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21968,etengo,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21969,nengo,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21970,notengo,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21971,quetienen,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21972,qvtengo,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21973,stengo,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21974,tebiendo,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21975,tebnga,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21976,tebngo,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21977,tednria,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21978,tedria,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21979,teemgo,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21980,tegno,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21981,temdra,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21982,tendrpia,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21983,tene,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21984,teneia,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21985,tenemios,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21986,tenemso,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21987,tenerte,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21988,tenfgo,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21989,tenfo,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21990,tengoa,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21991,tengola,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21992,tengop,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21993,tengp,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21994,tengra,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21995,teniaplazo,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21996,teniaq,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
21997,tenias,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
